spu_name,is_virtual,is_redeem_code,fin_cata_code,sku_name,sku_code,barcode,isbn_code,sale_price,is_disable
Sharon Harris,1,0,FC0116,Marga,L21040325076,1617588004790,,222.00,0
得到电子书年度会员-提价版,1,0,FC0143,得到电子书年度会员-提价版,L21030310029,CMS2103191108155,,199.00,0
Ruth Gonzalez,1,0,FC0116,Brend,L21040325096,1617595204393,,222.00,0
Amy Rodriguez,1,0,FC0116,Maria,L21040325339,1617681605115,,222.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21040325151,CMS2104050900281,,10.00,0
Thomas Harris,1,0,FC0116,Cynth,L21040325226,1617618621954,,222.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21040325344,CMS2104060400285,,10.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21040325374,CMS2104060700278,,10.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21040325081,CMS2104050200309,,10.00,0
Margaret Gonzalez,1,0,FC0116,Laura,L21040325086,1617591604852,,222.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21040325091,CMS2104050300277,,10.00,0
John Rodriguez,1,0,FC0116,Sandr,L21040325106,1617598804606,,222.00,0
Cynthia Miller,1,0,FC0116,John,L21040325319,1617674404863,,222.00,0
Michelle Walker,1,0,FC0116,Nancy,L21040325329,1617678004973,,222.00,0
Kevin White,1,0,FC0116,Carol,L21040325349,1617685205298,,222.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21040325354,CMS2104060500295,,10.00,0
1617532319935志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第一场;400票价,L21040325019,1617532319935,,400.00,0
1617532319935志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第二场;400票价,L21040325020,1617532319935,,400.00,0
1617532319935志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第二场;200票价,L21040325021,1617532319935,,200.00,0
1617532319935志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第一场;200票价,L21040325022,1617532319935,,200.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21040325101,CMS2104050400279,,10.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21040325111,CMS2104050500281,,10.00,0
1617618717918志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第一场;200票价,L21040325265,1617618717918,,200.00,0
1617618717918志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第二场;200票价,L21040325264,1617618717918,,200.00,0
1617618717918志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第二场;400票价,L21040325263,1617618717918,,400.00,0
1617618717918志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第一场;400票价,L21040325262,1617618717918,,400.00,0
Cynthia Thomas,1,0,FC0116,Miche,L21040325404,1617696005150,,222.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21040325409,CMS2104060800292,,10.00,0
Daniel Williams,1,0,FC0116,Miche,L21040325434,1617699605064,,222.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21040325439,CMS2104060900285,,10.00,0
Margaret Anderson,1,0,FC0116,Cynth,L21040327400,1617705022240,,222.00,0
虚拟-可库存Lisa Miller,1,1,FC0124,Sarah,L21040327410,1617705039660,,1.00,0
虚拟-不可库存Gary White,1,0,FC0116,Shirl,L21040327411,1617705040088,,222.00,0
Helen Taylor,1,0,FC0116,Patri,L21040328220,1617775205162,,222.00,0
虚拟-不可库存Robert Robinson,1,0,FC0116,Edwar,L21040328345,1617791441635,,222.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21040328205,CMS2104070400286,,10.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21040328245,CMS2104070800296,,10.00,0
Nancy Young,1,0,FC0116,Brian,L21040328250,1617786004709,,222.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21040328194,CMS2104070300437,,10.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21040328215,CMS2104070500287,,10.00,0
William Clark,1,0,FC0116,Frank,L21040328335,1617791422350,,222.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21040328433,CMS2104080200290,,10.00,0
1617705117214志鹏测试CMS生成商品,1,0,FC0140,志鹏测试电子书,L21040327452,1617705117214,909iiiiiiiii,39.90,0
1617705116277志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第一场;200票价,L21040327451,1617705116276,,200.00,0
1617705116277志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第一场;400票价,L21040327448,1617705116276,,400.00,0
1617705116277志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第二场;400票价,L21040327449,1617705116276,,400.00,0
1617705116277志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第二场;200票价,L21040327450,1617705116276,,200.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21040328235,CMS2104070700277,,10.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21040328443,CMS2104080300275,,10.00,0
Christopher Perez,1,0,FC0116,Betty,L21040328458,1617858005548,,222.00,0
1617791521001志鹏测试CMS生成商品,1,0,FC0140,志鹏测试电子书,L21040328383,1617791521001,909iiiiiiiii,39.90,0
Matthew Thomas,1,0,FC0116,Steve,L21040328438,1617850804834,,222.00,0
William Taylor,1,0,FC0116,Sharo,L21040328173,1617760804903,,222.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21040328178,CMS2104070200288,,10.00,0
1617791518072志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第一场;200票价,L21040328378,1617791518071,,200.00,0
1617791518072志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第二场;200票价,L21040328377,1617791518071,,200.00,0
1617791518072志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第二场;400票价,L21040328375,1617791518071,,400.00,0
1617791518072志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第一场;400票价,L21040328371,1617791518071,,400.00,0
Anthony Jackson,1,0,FC0116,Danie,L21040328448,1617854405647,,222.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21040328463,CMS2104080500289,,10.00,0
Jose Walker,1,0,FC0116,Patri,L21040328200,1617768004689,,222.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21040328225,CMS2104070600291,,10.00,0
William Clark,1,0,FC0116,Ronal,L21040328230,1617778804880,,222.00,0
1617705115257志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第一场;200票价,L21040327447,1617705115256,,200.00,0
1617705115257志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第二场;200票价,L21040327446,1617705115256,,200.00,0
1617705115257志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第二场;400票价,L21040327445,1617705115256,,400.00,0
1617705115257志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第一场;400票价,L21040327444,1617705115256,,400.00,0
虚拟-可库存Kimberly Thomas,1,1,FC0124,Rober,L21040328344,1617791441031,,1.00,0
Ruth Miller,1,0,FC0116,Karen,L21040328189,1617764411741,,222.00,0
Margaret Davis,1,0,FC0116,Timot,L21040328428,1617847204967,,222.00,0
Gary Martin,1,0,FC0116,Carol,L21040328210,1617771604817,,222.00,0
Amy Moore,1,0,FC0116,Carol,L21040328240,1617782404783,,222.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21040328255,CMS2104070900286,,10.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21040328453,CMS2104080400293,,10.00,0
1617791519692志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第一场;400票价,L21040328379,1617791519692,,400.00,0
1617791519692志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第二场;400票价,L21040328380,1617791519692,,400.00,0
1617791519692志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第二场;200票价,L21040328381,1617791519692,,200.00,0
1617791519692志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第一场;200票价,L21040328382,1617791519692,,200.00,0
Dorothy Lee,1,0,FC0116,Larry,L21040328498,1617872406128,,222.00,0
1617877917468志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第一场;200票价,L21040328622,1617877917468,,200.00,0
1617877917468志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第二场;200票价,L21040328621,1617877917468,,200.00,0
1617877917468志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第二场;400票价,L21040328620,1617877917468,,400.00,0
1617877917468志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第一场;400票价,L21040328619,1617877917468,,400.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21040328483,CMS2104080700283,,10.00,0
Laura Davis,1,0,FC0116,Donna,L21040328583,1617877822167,,222.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21040328473,CMS2104080600297,,10.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21040328493,CMS2104080800288,,10.00,0
Gary Allen,1,0,FC0116,Miche,L21040328468,1617861605844,,222.00,0
Ruth Lopez,1,0,FC0116,Jenni,L21040328488,1617868804874,,222.00,0
Shirley Young,1,0,FC0116,Melis,L21040328478,1617865204746,,222.00,0
虚拟-不可库存Karen Clark,1,0,FC0116,Micha,L21040328593,1617877842337,,222.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21040328503,CMS2104080900289,,10.00,0
虚拟-可库存Cynthia Brown,1,1,FC0124,Willi,L21040328592,1617877841763,,1.00,0
1617877919450志鹏测试CMS生成商品,1,0,FC0140,志鹏测试电子书,L21040328631,1617877919449,909iiiiiiiii,39.90,0
1617877918525志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第一场;400票价,L21040328626,1617877918524,,400.00,0
1617877918525志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第二场;400票价,L21040328628,1617877918524,,400.00,0
1617877918525志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第二场;200票价,L21040328629,1617877918524,,200.00,0
1617877918525志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第一场;200票价,L21040328630,1617877918524,,200.00,0
1617880238362志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第一场;200票价,L21040328724,1617880238362,,200.00,0
1617880238362志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第一场;400票价,L21040328721,1617880238362,,400.00,0
1617880238362志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第二场;400票价,L21040328722,1617880238362,,400.00,0
1617880238362志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第二场;200票价,L21040328723,1617880238362,,200.00,0
1617934302876志鹏测试CMS生成商品,1,0,FC0140,志鹏测试电子书,L21040328866,1617934302875,909iiiiiiiii,39.90,0
虚拟-不可库存Donald Clark,1,0,FC0116,Amy G,L21040328820,1617934089589,,222.00,0
Joseph Martin,1,0,FC0116,Susan,L21040328983,1617940804961,,222.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21040329055,CMS2104090900269,,10.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21040328779,CMS2104081112315,,10.00,0
Jessica Walker,1,0,FC0116,Patri,L21040328973,1617937205081,,222.00,0
电子书-偷心书店,1,0,FC0140,电子书-偷心书店,L21040329018,cms-virtual-9787010184562,9787010184562,9.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21040329043,CMS2104090800278,,10.00,0
Sandra Lopez,1,0,FC0116,Eliza,L21040329008,1617948004949,,222.00,0
1617880239672志鹏测试CMS生成商品,1,0,FC0140,志鹏测试电子书,L21040328725,1617880239672,909iiiiiiiii,39.90,0
George Anderson,1,0,FC0116,Shirl,L21040328998,1617944404670,,222.00,0
Frank Walker,1,0,FC0116,David,L21040328774,1617880322658,,222.00,0
虚拟-可库存Melissa Garcia,1,1,FC0124,Brian,L21040328819,1617934087698,,1.00,0
电子书-无版权光刻巨人-对应的有版权书,1,0,FC0140,电子书-无版权光刻巨人-对应的有版权书,L21040328993,cms-virtual-9787115545183,9787115545183,0.99,0
电子书-3410-7254747语言学论丛（五十一辑）,1,0,FC0140,电子书-3410-7254747语言学论丛（五十一辑）,L21040329033,cms-virtual-9787507759111,9787507759111,21.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21040328800,CMS2104090200341,,10.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21040328978,CMS2104090300267,,10.00,0
Nancy Taylor,1,0,FC0116,Maria,L21040329023,1617951604595,,222.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21040328988,CMS2104090400272,,10.00,0
1617880237177志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第一场;200票价,L21040328720,1617880237177,,200.00,0
1617880237177志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第二场;200票价,L21040328719,1617880237177,,200.00,0
1617880237177志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第二场;400票价,L21040328718,1617880237177,,400.00,0
1617880237177志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第一场;400票价,L21040328717,1617880237177,,400.00,0
虚拟-不可库存Jeffrey Johnson,1,0,FC0116,Steve,L21040328687,1617880140179,,222.00,0
Ruth Moore,1,0,FC0116,Mary,L21040328795,1617933609481,,222.00,0
虚拟-可库存David White,1,1,FC0124,Danie,L21040328686,1617880139388,,1.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21040329003,CMS2104090500273,,10.00,0
John Young,1,0,FC0116,Eric,L21040329050,1617958804454,,222.00,0
电子书涨价年卡,1,0,FC0141,电子书涨价年卡,L21040329060,CMS2104090924105,,0.02,0
1617934296935志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第一场;200票价,L21040328861,1617934296935,,200.00,0
1617934296935志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第二场;200票价,L21040328860,1617934296935,,200.00,0
1617934296935志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第二场;400票价,L21040328859,1617934296935,,400.00,0
1617934296935志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第一场;400票价,L21040328858,1617934296935,,400.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21040329013,CMS2104090600280,,10.00,0
Kenneth Hall,1,0,FC0116,Sharo,L21040328716,1617880222888,,222.00,0
Patricia Lopez,1,0,FC0116,Matth,L21040329038,1617955205211,,222.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21040329028,CMS2104090700281,,10.00,0
我想测试这个功能怎么办,1,0,FC0152,我想测试这个功能怎么办,L21030323332,CMS2103241052089,,4.99,0
Sandra Hernandez,1,0,FC0116,Jason,L21040328853,1617934264943,,222.00,0
1617934299778志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第一场;400票价,L21040328862,1617934299778,,400.00,0
1617934299778志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第二场;400票价,L21040328863,1617934299778,,400.00,0
1617934299778志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第二场;200票价,L21040328864,1617934299778,,200.00,0
1617934299778志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第一场;200票价,L21040328865,1617934299778,,200.00,0
1617964310899志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第一场;200票价,L21040329185,1617964310899,,200.00,0
1617964310899志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第二场;200票价,L21040329184,1617964310899,,200.00,0
1617964310899志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第二场;400票价,L21040329183,1617964310899,,400.00,0
1617964310899志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第一场;400票价,L21040329182,1617964310899,,400.00,0
1617964312977志鹏测试CMS生成商品,1,0,FC0140,志鹏测试电子书,L21040329190,1617964312977,909iiiiiiiii,39.90,0
1617964312097志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第一场;400票价,L21040329186,1617964312097,,400.00,0
1617964312097志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第二场;400票价,L21040329187,1617964312097,,400.00,0
1617964312097志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第二场;200票价,L21040329188,1617964312097,,200.00,0
1617964312097志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第一场;200票价,L21040329189,1617964312097,,200.00,0
虚拟-不可库存Donna Jones,1,0,FC0116,Angel,L21040329156,1617964240707,,222.00,0
Steven Anderson,1,0,FC0116,Maria,L21040329259,1618027205297,,222.00,0
Maria White,1,0,FC0116,Georg,L21040329249,1618023605099,,222.00,0
Michael Johnson,1,0,FC0116,Micha,L21040329239,1618020010124,,222.00,0
虚拟-可库存Matthew Walker,1,1,FC0124,Kevin,L21040329155,1617964240321,,1.00,0
电子书-语言学论丛（五十一辑）,1,0,FC0140,电子书-语言学论丛（五十一辑）,L21040329136,cms-virtual-9787115542601,9787115542601,8.00,0
Maria Jones,1,0,FC0116,Charl,L21040329146,1617964222092,,222.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21040329244,CMS2104100200334,,10.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21040329254,CMS2104100300275,,10.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21040329264,CMS2104100400284,,10.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21040329274,CMS2104100500275,,10.00,0
Kevin Perez,1,0,FC0116,Mark,L21040329269,1618030805294,,222.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21040329294,CMS2104100700272,,10.00,0
Kimberly Lewis,1,0,FC0116,Scott,L21040329289,1618038005272,,222.00,0
Jennifer Harris,1,0,FC0116,Miche,L21040329487,1618106405811,,222.00,0
Timothy Moore,1,0,FC0116,Mary,L21040329507,1618113605413,,222.00,0
Mary Young,1,0,FC0116,Willi,L21040329517,1618117205718,,222.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21040329542,CMS2104110700278,,10.00,0
虚拟-不可库存Jessica Walker,1,0,FC0116,Jason,L21040329404,1618050642737,,222.00,0
Mary Martinez,1,0,FC0116,Jason,L21040329497,1618110005751,,222.00,0
Steven Perez,1,0,FC0116,Jenni,L21040329279,1618034405158,,222.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21040329522,CMS2104110500283,,10.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21040329284,CMS2104100600279,,10.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21040329562,CMS2104110900274,,10.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21040329314,CMS2104100900283,,10.00,0
1618050716411志鹏测试CMS生成商品,1,0,FC0140,志鹏测试电子书,L21040329438,1618050716411,909iiiiiiiii,39.90,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21040329532,CMS2104110600284,,10.00,0
虚拟-可库存Sharon Lee,1,1,FC0124,Donna,L21040329403,1618050642326,,1.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21040329512,CMS2104110400279,,10.00,0
